election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
2019,Uttar Pradesh,Sant Kabir Nagar,AKHILESH KUMAR,Male,46,GEN,MADP,Auto- Rickshaw,8013,12,8025,1962903
2019,Uttar Pradesh,Sant Kabir Nagar,ANAND KUMAR GAUTAM,Male,29,SC,BMUP,Cot,3984,3,3987,1962903
2019,Uttar Pradesh,Sant Kabir Nagar,RAJENDRA YADAV,Male,57,GEN,IND,Tractor Chalata Kisan,6915,17,6932,1962903
2019,Uttar Pradesh,Sant Kabir Nagar,LOTAN,Male,57,SC,IND,Saw,3972,0,3972,1962903
2019,Uttar Pradesh,Sant Kabir Nagar,NOTA,,,,NOTA,NOTA,12614,17,12631,1962903
2019,Uttar Pradesh,Maharajganj,AKHILESH,Male,55,GEN,SP,Bicycle,385592,333,385925,1915408
2019,Uttar Pradesh,Maharajganj,PANKAJ CHOUDHARY,Male,54,GEN,BJP,Lotus,725557,792,726349,1915408
2019,Uttar Pradesh,Maharajganj,SUPRIYA SHRINATE,Female,41,GEN,INC,Hand,72449,67,72516,1915408
2019,Uttar Pradesh,Maharajganj,PAPPU CHAUHAN,Male,31,GEN,SATKP,Pan,2856,1,2857,1915408
2019,Uttar Pradesh,Maharajganj,MANISH,Male,38,SC,BMUP,Cot,1530,4,1534,1915408
2019,Uttar Pradesh,Maharajganj,MANOJ KUMAR RANA,Male,46,GEN,BSUSP,Truck,1777,9,1786,1915408
2019,Uttar Pradesh,Maharajganj,SHIV CHARAN,Male,30,GEN,jhspt,Boat with Man and Sail,1431,0,1431,1915408
2019,Uttar Pradesh,Maharajganj,SUMIT,Male,31,GEN,JKiP,Tractor Chalata Kisan,5183,0,5183,1915408
2019,Uttar Pradesh,Maharajganj,ANEEL KUMAR,Male,40,GEN,IND,Air Conditioner,2040,2,2042,1915408
2019,Uttar Pradesh,Maharajganj,AMARJEET,Male,51,SC,IND,Helicopter,2254,0,2254,1915408
2019,Uttar Pradesh,Maharajganj,PANNELAL,Male,33,SC,IND,Auto- Rickshaw,3871,1,3872,1915408
2019,Uttar Pradesh,Maharajganj,PRAMOD KUMAR,Male,36,GEN,IND,Plastering Trowel,2236,0,2236,1915408
2019,Uttar Pradesh,Maharajganj,MOHANKUMAR,Male,49,GEN,IND,Almirah,3066,0,3066,1915408
2019,Uttar Pradesh,Maharajganj,LALDHARI YADAV,Male,42,GEN,IND,Ganna Kisan,5386,1,5387,1915408
2019,Uttar Pradesh,Maharajganj,NOTA,,,,NOTA,NOTA,10458,20,10478,1915408
2019,Uttar Pradesh,Gorakhpur,Dr. Ashish Kumar Singh,Male,40,GEN,CPI,Ears of Corn And Sickle,8157,15,8172,1981197
2019,Uttar Pradesh,Gorakhpur,Madhusudan Tripathi,Male,64,GEN,INC,Hand,22855,117,22972,1981197
2019,Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla alias Ravi Kishan,Male,51,GEN,BJP,Lotus,715010,2112,717122,1981197
2019,Uttar Pradesh,Gorakhpur,Rambhual Nishad,Male,58,GEN,SP,Bicycle,414340,1118,415458,1981197
2019,Uttar Pradesh,Gorakhpur,Abhishek Chand,Male,30,GEN,SBSP,Walking Stick,4317,2,4319,1981197
2019,Uttar Pradesh,Gorakhpur,Awadhesh Kumar Singh,Male,63,GEN,SHF,Latch,1305,1,1306,1981197
2019,Uttar Pradesh,Gorakhpur,Jai Prakash Mishra,Male,52,GEN,RAPI,Helicopter,1335,1,1336,1981197
2019,Uttar Pradesh,Gorakhpur,Jitendra Kumar,Male,31,SC,JD,Cot,1572,0,1572,1981197
2019,Uttar Pradesh,Gorakhpur,Shyamnarayan Yadav,Male,49,GEN,PSPL,Key,2702,6,2708,1981197
2019,Uttar Pradesh,Gorakhpur,Subhash Chandra Dubey,Male,73,GEN,SP(I),Ganna Kisan,1982,0,1982,1981197
2019,Uttar Pradesh,Gorakhpur,NOTA,,,,NOTA,NOTA,7647,41,7688,1981197
2019,Uttar Pradesh,Kushi Nagar,N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,Male,65,GEN,SP,Bicycle,257776,1703,259479,1761564
2019,Uttar Pradesh,Kushi Nagar,KUNWER RATANJIT PRATAP NARAYAN SINGH,Male,55,GEN,INC,Hand,145495,656,146151,1761564
2019,Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBEY,Male,50,GEN,BJP,Lotus,595508,1531,597039,1761564
2019,Uttar Pradesh,Kushi Nagar,AMIRUDDIN,Male,42,GEN,ADUP,Tractor Chalata Kisan,8540,1,8541,1761564
2019,Uttar Pradesh,Kushi Nagar,ARVIND YADAV,Male,46,GEN,CPIM,Saw,1405,1,1406,1761564
2019,Uttar Pradesh,Kushi Nagar,UMESH SINGH,Male,38,GEN,BSCP,FLUTE,1602,3,1605,1761564
2019,Uttar Pradesh,Kushi Nagar,USMAN,Male,58,GEN,PECP,Glass Tumbler,2714,1,2715,1761564
2019,Uttar Pradesh,Kushi Nagar,P.C. KUREEL,Male,62,SC,INL,Iron,3072,0,3072,1761564
2019,Uttar Pradesh,Kushi Nagar,DR GANESH,Male,41,GEN,ABGP,Battery torch,1822,9,1831,1761564
2019,Uttar Pradesh,Kushi Nagar,RAJIV,Male,33,GEN,SBSP,Walking Stick,8449,5,8454,1761564
2019,Uttar Pradesh,Kushi Nagar,RAM PRATAP,Male,42,GEN,PMPT,Batsman,2366,3,2369,1761564
2019,Uttar Pradesh,Kushi Nagar,LALITA,Female,36,GEN,ABNNP,Tea Filter,2755,4,2759,1761564
2019,Uttar Pradesh,Kushi Nagar,GUDDI KINNAR,Others,37,GEN,IND,Sewing Machine,5881,0,5881,1761564
2019,Uttar Pradesh,Kushi Nagar,SHIV KUMAR,Male,49,GEN,IND,Switchboard,3518,0,3518,1761564
2019,Uttar Pradesh,Kushi Nagar,NOTA,,,,NOTA,NOTA,8276,21,8297,1761564
2019,Uttar Pradesh,Deoria,NIYAZ AHMED,Male,57,GEN,INC,Hand,50749,307,51056,1754195
2019,Uttar Pradesh,Deoria,BINOD KUMAR JAISWAL,Male,56,GEN,BSP,Elephant,327728,2985,330713,1754195
2019,Uttar Pradesh,Deoria,RAMAPATI RAM TRIPATHI,Male,69,GEN,BJP,Lotus,577617,3027,580644,1754195
2019,Uttar Pradesh,Deoria,ISRAR AHAMAD,Male,45,GEN,BAEP,Scissors,8158,6,8164,1754195
2019,Uttar Pradesh,Deoria,ONKAR SINGH,Male,43,GEN,SaSaP,BENCH,2386,31,2417,1754195
2019,Uttar Pradesh,Deoria,CHANDAN KUMAR YADAV,Male,31,GEN,RUC,Kettle,3299,6,3305,1754195
2019,Uttar Pradesh,Deoria,JITENDRA,Male,43,GEN,SBSP,Walking Stick,4867,1,4868,1754195
2019,Uttar Pradesh,Deoria,BIRJA,Male,46,GEN,PECP,Glass Tumbler,3209,0,3209,1754195
2019,Uttar Pradesh,Deoria,MANOJ KUMAR MISHRA,Male,45,GEN,MNVP,Cup & Saucer,3957,5,3962,1754195
2019,Uttar Pradesh,Deoria,BRIJENDRA MANI TRIPATHI,Male,51,GEN,IND,Air Conditioner,5702,0,5702,1754195
2019,Uttar Pradesh,Deoria,RAMASHISH RAI,Male,55,GEN,IND,Helicopter,7866,36,7902,1754195
2019,Uttar Pradesh,Deoria,NOTA,,,,NOTA,NOTA,13358,63,13421,1754195
2019,Uttar Pradesh,Bansgaon,Kamlesh Paswan,Male,42,SC,BJP,Lotus,544434,2239,546673,1751258
2019,Uttar Pradesh,Bansgaon,Sadal Prasad,Male,62,SC,BSP,Elephant,391441,1764,393205,1751258
2019,Uttar Pradesh,Bansgaon,Surendra Prasad,Male,33,SC,PSPL,Key,8685,32,8717,1751258
2019,Uttar Pradesh,Bansgaon,Lalchand Prasad,Male,49,SC,IND,Drill Machine,6444,4,6448,1751258
2019,Uttar Pradesh,Bansgaon,NOTA,,,,NOTA,NOTA,14060,33,14093,1751258
2019,Uttar Pradesh,Lalganj,Trilokinath,Male,62,SC,CPI,Ears of Corn And Sickle,8838,5,8843,1751980
2019,Uttar Pradesh,Lalganj,Neelam Sonker,Female,43,SC,BJP,Lotus,356328,895,357223,1751980
2019,Uttar Pradesh,Lalganj,Pankaj Mohan Sonkar,Male,29,SC,INC,Hand,17603,27,17630,1751980
2019,Uttar Pradesh,Lalganj,Sangeeta Azad,Female,44,SC,BSP,Elephant,517545,1275,518820,1751980
2019,Uttar Pradesh,Lalganj,Engineer Ajeet Sonkar,Male,34,SC,AAAP,Broom,4517,3,4520,1751980
2019,Uttar Pradesh,Lalganj,Chandrashekhar,Male,48,SC,BHAPRAP,Ludo,1608,0,1608,1751980
2019,Uttar Pradesh,Lalganj,Dr. Deelip Kumar Saroj,Male,45,SC,SBSP,Walking Stick,17924,3,17927,1751980
2019,Uttar Pradesh,Lalganj,Pintoo,Male,44,SC,KBD,Plastering Trowel,1642,0,1642,1751980
2019,Uttar Pradesh,Lalganj,Radheshyam Gautam,Male,40,SC,RUC,Kettle,6091,2,6093,1751980
2019,Uttar Pradesh,Lalganj,Lcchiman Kannooizya,Male,65,SC,PRJP,Ring,1880,0,1880,1751980
2019,Uttar Pradesh,Lalganj,Hemraj Paswan,Male,66,SC,PSPL,Key,2310,10,2320,1751980
2019,Uttar Pradesh,Lalganj,Akhilesh,Male,43,SC,IND,Gas Cylinder,3225,7,3232,1751980
2019,Uttar Pradesh,Lalganj,Ramchandar,Male,48,SC,IND,Auto- Rickshaw,7325,0,7325,1751980
2019,Uttar Pradesh,Lalganj,Santosh Kumar,Male,32,SC,IND,Sewing Machine,3163,0,3163,1751980
2019,Uttar Pradesh,Lalganj,Subash Saroj,Male,45,SC,IND,Air Conditioner,3282,0,3282,1751980
2019,Uttar Pradesh,Lalganj,NOTA,,,,NOTA,NOTA,5041,19,5060,1751980
2019,Uttar Pradesh,Azamgarh,Akhilesh Yadav,Male,45,GEN,SP,Bicycle,619594,1984,621578,1789168
2019,Uttar Pradesh,Azamgarh,Dinesh Lal Yadav Nirahua,Male,40,GEN,BJP,Lotus,360255,1449,361704,1789168
2019,Uttar Pradesh,Azamgarh,Anil Singh,Male,41,GEN,RUC,Kettle,6761,2,6763,1789168
2019,Uttar Pradesh,Azamgarh,Abhimanyu Singh Sunny,Male,28,GEN,SBSP,Walking Stick,10077,1,10078,1789168
2019,Uttar Pradesh,Azamgarh,Arvind Kumar Pandey,Male,41,GEN,NEP,Television,947,2,949,1789168
2019,Uttar Pradesh,Azamgarh,Ehsan Ahmed,Male,38,GEN,NAP,Whistle,976,0,976,1789168
2019,Uttar Pradesh,Azamgarh,Pawan Singh Samrat,Male,34,GEN,AJPI,Helicopter,1106,0,1106,1789168
2019,Uttar Pradesh,Azamgarh,Pramod Tiwari,Male,45,GEN,JKiP,Tractor Chalata Kisan,3148,0,3148,1789168
2019,Uttar Pradesh,Azamgarh,Mohinder Kumar,Male,46,GEN,SaDa,Pan,2899,2,2901,1789168
2019,Uttar Pradesh,Azamgarh,Gorakhram Nishad,Male,55,GEN,IND,Scissors,1247,3,1250,1789168
2019,Uttar Pradesh,Azamgarh,Gaurav Singh,Male,26,GEN,IND,School Bag,1431,1,1432,1789168
2019,Uttar Pradesh,Azamgarh,Budhi Ram,Male,59,GEN,IND,Stool,2098,0,2098,1789168
2019,Uttar Pradesh,Azamgarh,Rajaram Gond,Male,64,GEN,IND,Head Phone,1930,1,1931,1789168
2019,Uttar Pradesh,Azamgarh,Rajiv Talwar,Male,43,GEN,IND,Toffee,2203,1,2204,1789168
2019,Uttar Pradesh,Azamgarh,Dr. Rajeev Pandey,Male,40,GEN,IND,Shoe,3737,2,3739,1789168
2019,Uttar Pradesh,Azamgarh,NOTA,,,,NOTA,NOTA,7239,16,7255,1789168
2019,Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,Male,64,GEN,CPI,Ears of Corn And Sickle,14622,22,14644,1991651
2019,Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,Male,36,GEN,BSP,Elephant,572459,1370,573829,1991651
2019,Uttar Pradesh,Ghosi,BALKRISHNA,Male,70,GEN,INC,Hand,23695,117,23812,1991651
2019,Uttar Pradesh,Ghosi,HARINARAYAN,Male,78,GEN,BJP,Lotus,449212,2049,451261,1991651
2019,Uttar Pradesh,Ghosi,ABUSHAD,Male,47,GEN,AKSP,Pants,4908,6,4914,1991651
2019,Uttar Pradesh,Ghosi,KISHAN LAL,Male,46,ST,RKSP,Road Roller,3508,27,3535,1991651
2019,Uttar Pradesh,Ghosi,GEETA,Female,40,SC,ASP,Battery torch,1361,6,1367,1991651
2019,Uttar Pradesh,Ghosi,PARAS,Male,66,GEN,RJBVP,Helicopter,1599,1,1600,1991651
2019,Uttar Pradesh,Ghosi,MAHENDRA,Male,53,GEN,SBSP,Walking Stick,39842,18,39860,1991651
2019,Uttar Pradesh,Ghosi,SHEFKAT TAKI,Male,40,GEN,PECP,Glass Tumbler,3960,0,3960,1991651
2019,Uttar Pradesh,Ghosi,PRAVEEN KUMAR SINGH,Male,45,GEN,IND,Almirah,1230,0,1230,1991651
2019,Uttar Pradesh,Ghosi,RAJESH,Male,44,ST,IND,Saw,3653,8,3661,1991651
2019,Uttar Pradesh,Ghosi,SURYA KUMAR,Male,32,GEN,IND,Air Conditioner,2156,3,2159,1991651
2019,Uttar Pradesh,Ghosi,SURJEET KUMAR,Male,52,GEN,IND,Bat,2884,2,2886,1991651
2019,Uttar Pradesh,Ghosi,SANTOSH,Male,37,GEN,IND,Apple,6737,2,6739,1991651
2019,Uttar Pradesh,Ghosi,NOTA,,,,NOTA,NOTA,5291,33,5324,1991651
2019,Uttar Pradesh,Salempur,R S KUSHWAHA,Male,62,GEN,BSP,Elephant,352381,2944,355325,1667282
2019,Uttar Pradesh,Salempur,RAVINDER,Male,55,GEN,BJP,Lotus,464629,3311,467940,1667282
2019,Uttar Pradesh,Salempur,RAJESH KUMAR MISHRA,Male,61,GEN,INC,Hand,27045,318,27363,1667282
2019,Uttar Pradesh,Salempur,AJIMULLAH,Male,64,GEN,PECP,Air Conditioner,2197,10,2207,1667282
2019,Uttar Pradesh,Salempur,KAILASH CHAUHAN,Male,50,GEN,JANKRPR,Bat,2410,10,2420,1667282
2019,Uttar Pradesh,Salempur,KRIPA SHANKAR PRASAD,Male,39,GEN,BSSPA,Almirah,1292,9,1301,1667282
2019,Uttar Pradesh,Salempur,PUJA PANDEY,Female,33,GEN,PSPL,Key,1724,33,1757,1667282
2019,Uttar Pradesh,Salempur,RAJARAM,Male,54,GEN,SBSP,Walking Stick,33552,16,33568,1667282
2019,Uttar Pradesh,Salempur,RAMJI PRATAP JIGYASU,Male,44,GEN,HND,Water Tank,1596,2,1598,1667282
2019,Uttar Pradesh,Salempur,MOHD SAROOR ALI,Male,40,GEN,JAC,Ganna Kisan,1565,1,1566,1667282
2019,Uttar Pradesh,Salempur,SUMESHWAR NATH TIWARI,Male,40,GEN,RVLP,Coat,3844,1,3845,1667282
2019,Uttar Pradesh,Salempur,CHHOTELAL,Male,55,SC,IND,Tractor Chalata Kisan,2286,0,2286,1667282
2019,Uttar Pradesh,Salempur,VIDYA SHANKER PANDEY,Male,65,GEN,IND,COCONUT FARM,2431,3,2434,1667282
2019,Uttar Pradesh,Salempur,VISHRAM,Male,40,GEN,IND,Apple,4822,1,4823,1667282
2019,Uttar Pradesh,Salempur,SUNIL KUMAR PANDEY,Male,41,GEN,IND,Auto- Rickshaw,6275,1,6276,1667282
2019,Uttar Pradesh,Salempur,NOTA,,,,NOTA,NOTA,7762,47,7809,1667282
2019,Uttar Pradesh,Ballia,Virendra Singh,Male,62,GEN,BJP,Lotus,464039,5075,469114,1822625
2019,Uttar Pradesh,Ballia,Sanatan Pandey,Male,56,GEN,SP,Bicycle,450408,3187,453595,1822625
2019,Uttar Pradesh,Ballia,ARVIND,Male,60,GEN,BJNP,Extension Board,3895,130,4025,1822625
2019,Uttar Pradesh,Ballia,Uday Prakash,Male,42,GEN,JRPa,Scissors,1352,7,1359,1822625
2019,Uttar Pradesh,Ballia,GOPAL RAM KHARWAR,Male,62,ST,GGP,Saw,3950,52,4002,1822625
2019,Uttar Pradesh,Ballia,Janmejay Kumar Prajapati,Male,26,GEN,BSSPA,Batsman,2442,12,2454,1822625
2019,Uttar Pradesh,Ballia,Vinod,Male,51,GEN,SBSP,Walking Stick,35874,26,35900,1822625
2019,Uttar Pradesh,Ballia,Seema Chauhan,Female,30,GEN,JANKRPR,Bat,2409,44,2453,1822625
2019,Uttar Pradesh,Ballia,OM PRAKASH PANDEY,Male,28,GEN,IND,Air Conditioner,1768,7,1775,1822625
2019,Uttar Pradesh,Ballia,Major Ramesh Chandra Upadhyay,Male,67,GEN,IND,DIAMOND,5435,5,5440,1822625
2019,Uttar Pradesh,Ballia,NOTA,,,,NOTA,NOTA,9540,75,9615,1822625
2019,Uttar Pradesh,Jaunpur,KRISHNA PRATAP SINGH K.P.,Male,42,GEN,BJP,Lotus,439292,900,440192,1867976
2019,Uttar Pradesh,Jaunpur,DEO VRAT MISHRA,Male,48,GEN,INC,Hand,27107,78,27185,1867976
2019,Uttar Pradesh,Jaunpur,SHYAM SINGH YADAV,Male,65,GEN,BSP,Elephant,520046,1082,521128,1867976
2019,Uttar Pradesh,Jaunpur,AJAY KUMAR SHARMA,Male,41,GEN,MADP,Auto- Rickshaw,6390,2,6392,1867976
2019,Uttar Pradesh,Jaunpur,ANIL,Male,43,GEN,HuSP,Bread,1432,0,1432,1867976
2019,Uttar Pradesh,Jaunpur,COM. ASHOK KUMAR KHARWAR,Male,60,GEN,SUCI(C),Battery torch,1593,0,1593,1867976
2019,Uttar Pradesh,Jaunpur,BRIJESH KUMAR,Male,29,GEN,SBSP,Walking Stick,5465,1,5466,1867976
2019,Uttar Pradesh,Jaunpur,NAVIN,Male,30,GEN,VPI,Gas Cylinder,945,1,946,1867976
2019,Uttar Pradesh,Jaunpur,MOTIUDDIN,Male,35,GEN,RUC,Kettle,2960,0,2960,1867976
2019,Uttar Pradesh,Jaunpur,RAJESH KUMAR,Male,43,GEN,RSPS,Cup & Saucer,2195,2,2197,1867976
2019,Uttar Pradesh,Jaunpur,RUKMNI DEVI,Female,63,GEN,PMSP,Tractor Chalata Kisan,2162,1,2163,1867976
2019,Uttar Pradesh,Jaunpur,VINOD KUMAR,Male,32,GEN,ANIJP,Glass Tumbler,2017,0,2017,1867976
2019,Uttar Pradesh,Jaunpur,VISHOK KUMAR VISHWAKARMA,Male,41,GEN,NJANP,Drill Machine,2446,1,2447,1867976
2019,Uttar Pradesh,Jaunpur,SHESHMANI MAURYA,Male,39,GEN,HND,Water Tank,3838,2,3840,1867976
2019,Uttar Pradesh,Jaunpur,SHYAMLAL,Male,32,GEN,BHAPRAP,Ludo,1730,1,1731,1867976
2019,Uttar Pradesh,Jaunpur,SUNIL KUMAR,Male,33,GEN,RASJGP,CHESS BOARD,5768,0,5768,1867976
2019,Uttar Pradesh,Jaunpur,SANGEETA DEVI,Female,44,GEN,PSPL,Key,3747,5,3752,1867976
2019,Uttar Pradesh,Jaunpur,ASHOK KUMAR,Male,51,GEN,IND,Bottle,1187,0,1187,1867976
2019,Uttar Pradesh,Jaunpur,PRADEEP KUMAR PANDEY,Male,32,GEN,IND,Road Roller,4924,0,4924,1867976
2019,Uttar Pradesh,Jaunpur,MADHAVENDRA PUSHKAR SINGH,Male,38,GEN,IND,BISCUIT,890,1,891,1867976
2019,Uttar Pradesh,Jaunpur,NOTA,,,,NOTA,NOTA,2426,15,2441,1867976
2019,Uttar Pradesh,Machhlishahr,Tribhuvan Ram (T.Ram),Male,70,SC,BSP,Elephant,486763,1453,488216,1848306
2019,Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),Male,58,SC,BJP,Lotus,487093,1304,488397,1848306
2019,Uttar Pradesh,Machhlishahr,Dr. Amarnath Paswan,Male,42,SC,JANADIP,Ganna Kisan,7617,5,7622,1848306
2019,Uttar Pradesh,Machhlishahr,Garib,Male,49,SC,MHD,Dolli,2476,1,2477,1848306
2019,Uttar Pradesh,Machhlishahr,Chanchal Kumar,Male,27,SC,RSPS,Cup & Saucer,2615,5,2620,1848306
2019,Uttar Pradesh,Machhlishahr,Jitendra,Male,37,SC,BMVSP,Boat with Man and Sail,1422,3,1425,1848306
2019,Uttar Pradesh,Machhlishahr,Dasharath,Male,51,SC,PRJP,Ring,1310,0,1310,1848306
2019,Uttar Pradesh,Machhlishahr,Deep Chand Ram Urf B.D.O Sahab,Male,49,SC,KBD,Plastering Trowel,2806,8,2814,1848306
2019,Uttar Pradesh,Machhlishahr,Nandlal,Male,38,SC,BHAPRAP,Ludo,1491,0,1491,1848306
2019,Uttar Pradesh,Machhlishahr,Brijesh Kumar,Male,40,SC,RPI,Sewing Machine,1999,0,1999,1848306
2019,Uttar Pradesh,Machhlishahr,Rajkeshar,Male,39,SC,SJSMP,Laptop,2038,3,2041,1848306
2019,Uttar Pradesh,Machhlishahr,Raj Nath,Male,70,SC,SBSP,Walking Stick,11212,11,11223,1848306
2019,Uttar Pradesh,Machhlishahr,Ram Naresh,Male,45,SC,MADP,Auto- Rickshaw,4272,1,4273,1848306
2019,Uttar Pradesh,Machhlishahr,Gangaram,Male,54,SC,IND,Helicopter,3167,1,3168,1848306
2019,Uttar Pradesh,Machhlishahr,"Deepak Kumar ""Nanhe""",Male,32,SC,IND,COCONUT FARM,5018,1,5019,1848306
2019,Uttar Pradesh,Machhlishahr,NOTA,,,,NOTA,NOTA,10812,18,10830,1848306
2019,Uttar Pradesh,Ghazipur,AJIT PRATAP KUSHAWAHA,Male,46,GEN,INC,Hand,19656,178,19834,1881077
2019,Uttar Pradesh,Ghazipur,AFZAL ANSARI,Male,65,GEN,BSP,Elephant,564144,1938,566082,1881077
2019,Uttar Pradesh,Ghazipur,BHANU PRAKASH PANDEY,Male,57,GEN,CPI,Ears of Corn And Sickle,7833,11,7844,1881077
2019,Uttar Pradesh,Ghazipur,MANOJ SINHA,Male,59,GEN,BJP,Lotus,443188,3502,446690,1881077
2019,Uttar Pradesh,Ghazipur,ISHWARI PRASAD KUSHWAHA,Male,58,GEN,CPI(ML)(L),Flag with Three Stars,4935,11,4946,1881077
2019,Uttar Pradesh,Ghazipur,BRIJENDRA KUMAR VERMA,Male,35,GEN,KMSP,Nail Cutter,1015,4,1019,1881077
2019,Uttar Pradesh,Ghazipur,BHARAT,Male,49,GEN,JRPa,Scissors,949,0,949,1881077
2019,Uttar Pradesh,Ghazipur,RAJESH KUMAR YADAV,Male,36,GEN,PMSP,Tractor Chalata Kisan,1813,9,1822,1881077
2019,Uttar Pradesh,Ghazipur,Dr. RAJESH KUMAR SINGH,Male,47,GEN,BJNP,Extension Board,1226,6,1232,1881077
2019,Uttar Pradesh,Ghazipur,RAMJI,Male,59,GEN,SBSP,Walking Stick,33868,9,33877,1881077
2019,Uttar Pradesh,Ghazipur,RAMPRAVESH SHARMA ALIAS RINKOO,Male,34,GEN,MADP,Auto- Rickshaw,3388,4,3392,1881077
2019,Uttar Pradesh,Ghazipur,VED PRAKASH,Male,43,GEN,NJANP,Drill Machine,2396,4,2400,1881077
2019,Uttar Pradesh,Ghazipur,SANTOSH KUMAR YADAV,Male,38,GEN,PSPL,Key,2429,19,2448,1881077
2019,Uttar Pradesh,Ghazipur,HRIDAYA NARAYAN SINGH,Male,56,GEN,IND,Kettle,6219,2,6221,1881077
2019,Uttar Pradesh,Ghazipur,NOTA,,,,NOTA,NOTA,6831,40,6871,1881077
2019,Uttar Pradesh,Chandauli,Dr. Mahendra Nath Pandey,Male,62,GEN,BJP,Lotus,508113,2620,510733,1756837
2019,Uttar Pradesh,Chandauli,Sanjay Singh Chauhan,Male,43,GEN,SP,Bicycle,494689,2085,496774,1756837
2019,Uttar Pradesh,Chandauli,Arjun Pandey,Male,66,GEN,ATBP,Bat,4086,10,4096,1756837
2019,Uttar Pradesh,Chandauli,Krishna Pratap Singh,Male,47,GEN,SGUP,COMPUTER,2741,3,2744,1756837
2019,Uttar Pradesh,Chandauli,Jangbahadur,Male,25,GEN,BMVSP,Boat with Man and Sail,1166,6,1172,1756837
2019,Uttar Pradesh,Chandauli,Byasmuni,Male,35,SC,KBD,Plastering Trowel,829,9,838,1756837
2019,Uttar Pradesh,Chandauli,Mahendra Pratap Singh,Male,67,GEN,ALHP,Green Chilli,1127,0,1127,1756837
2019,Uttar Pradesh,Chandauli,Mahender Yadav,Male,63,GEN,PMSP,Tractor Chalata Kisan,4218,7,4225,1756837
2019,Uttar Pradesh,Chandauli,Rajesh Vishwakarma,Male,36,GEN,MADP,Auto- Rickshaw,3077,4,3081,1756837
2019,Uttar Pradesh,Chandauli,Ramgovind,Male,32,GEN,SBSP,Walking Stick,18971,14,18985,1756837
2019,Uttar Pradesh,Chandauli,Shivkanya Kushwaha,Female,52,GEN,JANADIP,Dolli,22190,101,22291,1756837
2019,Uttar Pradesh,Chandauli,Shivratri,Male,67,GEN,PRJP,Ring,2260,1,2261,1756837
2019,Uttar Pradesh,Chandauli,Liyakat Ali,Male,68,GEN,IND,Kettle,5411,5,5416,1756837
2019,Uttar Pradesh,Chandauli,NOTA,,,,NOTA,NOTA,11182,36,11218,1756837
2019,Uttar Pradesh,Varanasi,AJAY RAI,Male,49,GEN,INC,Hand,152456,92,152548,1856791
2019,Uttar Pradesh,Varanasi,NARENDRA MODI,Male,68,GEN,BJP,Lotus,673453,1211,674664,1856791
2019,Uttar Pradesh,Varanasi,SHALINI YADAV,Female,47,GEN,SP,Bicycle,194763,396,195159,1856791
2019,Uttar Pradesh,Varanasi,ANIL KUMAR CHAURASIYA,Male,37,GEN,JKiP,Tractor Chalata Kisan,2756,2,2758,1856791
2019,Uttar Pradesh,Varanasi,AMRESH MISHRA,Male,53,GEN,BHAPRAP,Ludo,555,0,555,1856791
2019,Uttar Pradesh,Varanasi,AASHIN U. S.,Male,32,GEN,igp,Football,503,1,504,1856791
2019,Uttar Pradesh,Varanasi,ASHUTOSH KUMAR PANDEY,Male,38,GEN,MARD,Boat with Man and Sail,498,1,499,1856791
2019,Uttar Pradesh,Varanasi,UMESH CHANDRA KATIYAR,Male,49,GEN,ALHP,Green Chilli,637,0,637,1856791
2019,Uttar Pradesh,Varanasi,TIRBHUWAN SHARMA,Male,64,GEN,BRSP,Basket containing Fruits,1694,1,1695,1856791
2019,Uttar Pradesh,Varanasi,ADVOCATE PREM NATH SHARMA,Male,57,GEN,MADP,Auto- Rickshaw,1603,3,1606,1856791
2019,Uttar Pradesh,Varanasi,BRAJENDRA DUTT TRIPATHI,Male,45,GEN,AACP,Batsman,838,0,838,1856791
2019,Uttar Pradesh,Varanasi,Dr. RAKESH PRATAP,Male,62,GEN,BJKD,Hat,907,0,907,1856791
2019,Uttar Pradesh,Varanasi,RAJESH BHARTI SURYA,Male,43,SC,RaAD,Cup & Saucer,1257,1,1258,1856791
2019,Uttar Pradesh,Varanasi,RAMSHARAN,Male,60,GEN,VIPty,Air Conditioner,1236,1,1237,1856791
2019,Uttar Pradesh,Varanasi,Dr. SHEKH SIRAJ BABA,Male,48,GEN,RMMP,Matchbox,1771,0,1771,1856791
2019,Uttar Pradesh,Varanasi,SURENDRA RAJBHAR,Male,35,GEN,SBSP,Walking Stick,8890,2,8892,1856791
2019,Uttar Pradesh,Varanasi,HARI BHAI PATEL,Male,42,GEN,AJPI,Helicopter,1339,1,1340,1856791
2019,Uttar Pradesh,Varanasi,HEENA SHAHID,Female,30,GEN,JHBHP,Pen Stand,1914,0,1914,1856791
2019,Uttar Pradesh,Varanasi,ATEEK AHMAD,Male,54,GEN,IND,Truck,854,1,855,1856791
